ID,Subject,Predicate,Object,MturkTruth
214309,concept:athlete:rajon_rondo,concept:athleteledsportsteam,concept:sportsteam:boston_celtics,1
211436,concept:athlete:jason_motte,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219967,concept:athlete:philip_rivers,concept:athleteledsportsteam,concept:sportsteam:san_diego_chargers,1
211645,concept:athlete:mo_vaughn,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211794,concept:athlete:randy_johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219599,concept:coach:horacio_ramirez,concept:worksfor,concept:sportsteam:red_sox,1
219934,concept:athlete:dan_fouts,concept:athleteplaysforteam,concept:sportsteam:san_diego_chargers,1
209238,concept:athlete:nolan_ryan,concept:athleteplayssport,concept:sport:baseball,1
216753,concept:athlete:noah_lowry,concept:athleteledsportsteam,concept:sportsteam:n1985_chicago_bears,0
208743,concept:personmexico:matt_diaz,concept:athleteplayssport,concept:sport:baseball,1
209443,concept:personmexico:raul_valdes,concept:athleteplayssport,concept:sport:baseball,1
220417,concept:athlete:shaq,concept:athleteledsportsteam,concept:sportsteam:suns,1
219801,concept:athlete:rafer_alston,concept:athleteplaysforteam,concept:sportsteam:rockets,1
211539,concept:coach:paul_byrd,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208744,concept:personmexico:matt_kemp,concept:athleteplayssport,concept:sport:baseball,1
208680,concept:athlete:kevin_brown,concept:athleteplayssport,concept:sport:baseball,1
221088,concept:sportsteam:cleveland_browns,concept:teamhomestadium,concept:stadiumoreventvenue:cleveland_browns_stadium,1
211893,concept:athlete:micah_owings,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208189,concept:athlete:alan_trammell,concept:athleteplayssport,concept:sport:baseball,1
208726,concept:personmexico:casey_kotchman,concept:athleteplayssport,concept:sport:baseball,1
211745,concept:athlete:justin_verlander,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211939,concept:athlete:jesse_litsch,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211620,concept:personmexico:jorge_posada,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212409,concept:sportsteam:knicks,concept:teamplaysinleague,concept:sportsleague:nba,1
208782,concept:athlete:mike_gonzalez,concept:athleteplayssport,concept:sport:baseball,1
212078,concept:sportsteam:cleveland_indians,concept:teamplaysinleague,concept:sportsleague:mlb,1
208701,concept:athlete:coco_crisp,concept:athleteplayssport,concept:sport:baseball,1
208615,concept:athlete:steve_carlton,concept:athleteplayssport,concept:sport:baseball,1
211971,concept:coach:mike_macdougal,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214138,concept:athlete:trent_edwards,concept:athleteledsportsteam,concept:sportsteam:bills,1
221382,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:petco_park,1
211969,concept:athlete:zack_greinke,concept:athleteplaysinleague,concept:sportsleague:mlb,1
220070,concept:athlete:adrian_beltre,concept:athleteledsportsteam,concept:sportsteam:seattle_mariners,1
211895,concept:athlete:scott_hairston,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208900,concept:personmexico:francisco_garcia,concept:athleteplayssport,concept:sport:baseball,1
220431,concept:athlete:carlos_pena,concept:athleteledsportsteam,concept:sportsteam:tampa_bay_devil_rays,1
211998,concept:athlete:bj_upton,concept:athleteplaysinleague,concept:sportsleague:mlb,1
220090,concept:athlete:adrian_beltre,concept:athleteplaysforteam,concept:sportsteam:seattle_mariners,1
211996,concept:athlete:cc_sabathia,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214329,concept:athlete:rajon_rondo,concept:athleteplaysforteam,concept:sportsteam:boston_celtics,1
211471,concept:athlete:sergio_romo,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209357,concept:personmexico:morgan_ensberg,concept:athleteplayssport,concept:sport:baseball,1
221564,concept:personmexico:james_white,concept:athletehomestadium,concept:stadiumoreventvenue:united_center,1
211860,concept:personmexico:luis_castillo,concept:athleteplaysinleague,concept:sportsleague:mlb,1
218026,concept:personmexico:carlos_beltran,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1
214832,concept:athlete:kirk_hinrich,concept:athleteledsportsteam,concept:sportsteam:chicago_bulls,1
209336,concept:coach:brian_sanches,concept:athleteplayssport,concept:sport:baseball,1
211762,concept:coach:brian_bruney,concept:athleteplaysinleague,concept:sportsleague:mlb,1
215326,concept:personmexico:greg_biffle,concept:athleteledsportsteam,concept:sportsteam:dodgers,1
214225,concept:personmexico:vernon_wells,concept:athleteledsportsteam,concept:sportsteam:blue_jays,1
211842,concept:personmexico:joe_inglett,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212101,concept:sportsteam:tampa_bay_rays,concept:teamplaysinleague,concept:sportsleague:mlb,1
208799,concept:athlete:ross_gload,concept:athleteplayssport,concept:sport:baseball,1
208200,concept:athlete:eddie_mathews,concept:athleteplayssport,concept:sport:baseball,1
216761,concept:athlete:noah_lowry,concept:athleteplaysforteam,concept:sportsteam:n1985_chicago_bears,0
211417,concept:athlete:matt_williams,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211469,concept:athlete:santiago_casilla,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211793,concept:athlete:paul_maholm,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219384,concept:athlete:hakim_warrick,concept:athleteledsportsteam,concept:sportsteam:reds,0
211806,concept:athlete:kevin_millar,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219601,concept:athlete:david_ortiz,concept:athleteplaysforteam,concept:sportsteam:red_sox,1
211836,concept:coach:jose_ceda,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211668,concept:athlete:esteban_loaiza,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219636,concept:coach:horacio_ramirez,concept:athleteledsportsteam,concept:sportsteam:red_sox,1
218184,concept:athlete:xavier_nady,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1
209133,concept:athlete:david_ortiz,concept:athleteplayssport,concept:sport:baseball,1
208725,concept:personmexico:carlos_beltran,concept:athleteplayssport,concept:sport:baseball,1
209387,concept:personmexico:michael_barrett,concept:athleteplayssport,concept:sport:baseball,1
208188,concept:athlete:adam_bostick,concept:athleteplayssport,concept:sport:baseball,1
216442,concept:personmexico:dan_uggla,concept:athleteledsportsteam,concept:sportsteam:marlins,1
208849,concept:personmexico:nick_punto,concept:athleteplayssport,concept:sport:baseball,1
208212,concept:athlete:luis_valbuena,concept:athleteplayssport,concept:sport:baseball,1
208902,concept:personmexico:jason_frasor,concept:athleteplayssport,concept:sport:baseball,1
209134,concept:athlete:jake_tsakalidis,concept:athleteplayssport,concept:sport:baseball,0
215385,concept:athlete:jeff_kent,concept:athleteplaysforteam,concept:sportsteam:dodgers,1
221062,concept:sportsteam:wisconsin_badgers,concept:teamhomestadium,concept:stadiumoreventvenue:camp_randall_stadium,1
209022,concept:athlete:jim_johnson,concept:athleteplayssport,concept:sport:baseball,1
215903,concept:athlete:david_price,concept:athleteplaysforteam,concept:sportsteam:jazz,0
211817,concept:athlete:mark_buehrle,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211694,concept:personmexico:jack_morris,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208594,concept:personmexico:shane_victorino,concept:athleteplayssport,concept:sport:baseball,1
208574,concept:athlete:jeff_nelson,concept:athleteplayssport,concept:sport:baseball,1
219406,concept:athlete:ken_griffey_jr_,concept:athleteledsportsteam,concept:sportsteam:reds,1
211580,concept:personmexico:brian_bannister,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211528,concept:personmexico:chris_iannetta,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208606,concept:athlete:mike_rabelo,concept:athleteplayssport,concept:sport:baseball,1
212002,concept:athlete:honus_wagner,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221222,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:jacobs_field,1
211575,concept:athlete:mike_rabelo,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211983,concept:athlete:c_j__wilson,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211846,concept:athlete:tim_redding,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208556,concept:athlete:dexter_fowler,concept:athleteplayssport,concept:sport:baseball,1
216215,concept:athlete:samardo_samuels,concept:athleteplaysforteam,concept:sportsteam:louis_cardinals,0
211576,concept:athlete:otis_nixon,concept:athleteplaysinleague,concept:sportsleague:mlb,1
220664,concept:personmexico:nick_punto,concept:athleteledsportsteam,concept:sportsteam:twins,1
208767,concept:athlete:kosuke_fukudome,concept:athleteplayssport,concept:sport:baseball,1
218176,concept:athlete:babe_ruth,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,0
209182,concept:athlete:chad_qualls,concept:athleteplayssport,concept:sport:baseball,1
211885,concept:athlete:jayson_werth,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214831,concept:personmexico:james_white,concept:athleteplaysforteam,concept:sportsteam:chicago_bulls,1
214032,concept:personafrica:troy_smith,concept:athleteplaysforteam,concept:sportsteam:baltimore_colts,0
211902,concept:athlete:andruw_jones,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211765,concept:coach:scott_schoeneweis,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221036,concept:sportsteam:milwaukee_bucks,concept:teamhomestadium,concept:stadiumoreventvenue:bradley_center,1
212407,concept:sportsteam:heat,concept:teamplaysinleague,concept:sportsleague:nba,1
211938,concept:athlete:jason_michaels,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208789,concept:athlete:orlando_cabrera,concept:athleteplayssport,concept:sport:baseball,1
211633,concept:athlete:jason_phillips,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221049,concept:sportsteam:st___louis_cardinals,concept:teamhomestadium,concept:stadiumoreventvenue:busch_memorial_stadium,1
211918,concept:personmexico:ubaldo_jimenez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211940,concept:athlete:jim_johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211711,concept:athlete:pedro_alvarez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211658,concept:athlete:gavin_floyd,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212054,concept:athlete:james_loney,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211564,concept:athlete:vicente_padilla,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211474,concept:athlete:tony_sipp,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209021,concept:personmexico:cole_hamels,concept:athleteplayssport,concept:sport:baseball,1
212399,concept:sportsteam:atlanta_hawks,concept:teamplaysinleague,concept:sportsleague:nba,1
219446,concept:athlete:jason_campbell,concept:athleteplaysforteam,concept:sportsteam:redskins,1
211761,concept:athlete:woody_williams,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211591,concept:personmexico:francisco_garcia,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208732,concept:personmexico:david_ragan,concept:athleteplayssport,concept:sport:baseball,0
221447,concept:sportsteam:toronto_blue_jays,concept:teamhomestadium,concept:stadiumoreventvenue:rogers_centre,1
215928,concept:athlete:damon_huard,concept:athleteledsportsteam,concept:sportsteam:kansas_city_chiefs,1
212085,concept:sportsteam:milwaukee_brewers,concept:teamplaysinleague,concept:sportsleague:mlb,1
209232,concept:athlete:denny_bautista,concept:athleteplayssport,concept:sport:baseball,1
217957,concept:athlete:brett_favre,concept:athleteplaysforteam,concept:sportsteam:new_york_jets,0
211606,concept:athlete:akinori_iwamura,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208885,concept:athlete:gary_sheffield,concept:athleteplayssport,concept:sport:baseball,1
220614,concept:athlete:vince_young,concept:athleteplaysforteam,concept:sportsteam:titans,1
208604,concept:athlete:michael_cuddyer,concept:athleteplayssport,concept:sport:baseball,1
209444,concept:personmexico:curtis_granderson,concept:athleteplayssport,concept:sport:baseball,1
211964,concept:athlete:nick_swisher,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211795,concept:athlete:tim_wakefield,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208620,concept:athlete:xavier_nady,concept:athleteplayssport,concept:sport:baseball,1
208908,concept:personmexico:jorge_sosa,concept:athleteplayssport,concept:sport:baseball,1
208584,concept:personmexico:joe_inglett,concept:athleteplayssport,concept:sport:baseball,1
212427,concept:sportsteam:utah_jazz,concept:teamplaysinleague,concept:sportsleague:nba,1
219638,concept:coach:kevin_youkilis,concept:athleteplaysforteam,concept:sportsteam:red_sox,1
221035,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:bradley_center,1
209383,concept:athlete:jason_isringhausen,concept:athleteplayssport,concept:sport:baseball,1
221101,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:coors_field,1
220440,concept:athlete:carlos_pena,concept:athleteplaysforteam,concept:sportsteam:tampa_bay_devil_rays,1
211738,concept:personmexico:chien_ming_wang,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221379,concept:sportsteam:denver_nuggets,concept:teamhomestadium,concept:stadiumoreventvenue:pepsi_center,1
211952,concept:athlete:sergio_mitre,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211686,concept:athlete:brad_ausmus,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212026,concept:athlete:frank_robinson,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219422,concept:athlete:ryan_freel,concept:athleteplaysforteam,concept:sportsteam:reds,1
216232,concept:personmexico:eric_dickerson,concept:athleteplaysforteam,concept:sportsteam:louis_cardinals,0
208820,concept:athlete:wade_boggs,concept:athleteplayssport,concept:sport:baseball,1
214362,concept:athlete:matt_ryan,concept:athleteplaysforteam,concept:sportsteam:boston_college,1
211966,concept:personmexico:jeff_francis,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208924,concept:athlete:matt_lindstrom,concept:athleteplayssport,concept:sport:baseball,1
214142,concept:athlete:j_p__arencibia,concept:athleteledsportsteam,concept:sportsteam:bills,0
214031,concept:personafrica:troy_smith,concept:athleteledsportsteam,concept:sportsteam:baltimore_colts,0
219602,concept:athlete:julio_franco,concept:athleteplaysforteam,concept:sportsteam:red_sox,0
211431,concept:athlete:david_herndon,concept:athleteplaysinleague,concept:sportsleague:mlb,1
213630,concept:sportsteam:minnesota_vikings,concept:teamplaysinleague,concept:sportsleague:nfl,1
218355,concept:athlete:jr_russell,concept:athleteplaysforteam,concept:sportsteam:oakland_raiders,0
211941,concept:personmexico:matt_capps,concept:athleteplaysinleague,concept:sportsleague:mlb,1
215741,concept:athlete:dwyane_wade,concept:athleteledsportsteam,concept:sportsteam:heat,1
209389,concept:athlete:koyie_hill,concept:athleteplayssport,concept:sport:baseball,1
211980,concept:athlete:chad_durbin,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212033,concept:personmexico:curtis_granderson,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208576,concept:personmexico:alfonso_soriano,concept:athleteplayssport,concept:sport:baseball,1
211957,concept:personmexico:johnny_damon,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216191,concept:personus:kobe_bryant,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1
211596,concept:athlete:robin_ventura,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211999,concept:athlete:thome,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219611,concept:athlete:dustin_pedroia,concept:athleteledsportsteam,concept:sportsteam:red_sox,1
208676,concept:personmexico:joey_gathright,concept:athleteplayssport,concept:sport:baseball,1
208634,concept:athlete:david_herndon,concept:athleteplayssport,concept:sport:baseball,1
208698,concept:athlete:brian_roberts,concept:athleteplayssport,concept:sport:baseball,1
209253,concept:athlete:bj_upton,concept:athleteplayssport,concept:sport:baseball,1
214230,concept:personmexico:vernon_wells,concept:athleteplaysforteam,concept:sportsteam:blue_jays,1
220106,concept:athlete:ichiro_suzuki,concept:athleteplaysforteam,concept:sportsteam:seattle_mariners,1
221194,concept:sportsteam:ducks,concept:teamhomestadium,concept:stadiumoreventvenue:honda_center,1
208585,concept:personmexico:jorge_posada,concept:athleteplayssport,concept:sport:baseball,1
208929,concept:athlete:nick_masset,concept:athleteplayssport,concept:sport:baseball,1
208815,concept:athlete:tom_seaver,concept:athleteplayssport,concept:sport:baseball,1
221178,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:great_american_ball_park,1
209214,concept:athlete:santiago_casilla,concept:athleteplayssport,concept:sport:baseball,1
211704,concept:athlete:ross_gload,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219968,concept:personmexico:khalil_greene,concept:athleteplaysforteam,concept:sportsteam:san_diego_chargers,0
220992,concept:sportsteam:liverpool,concept:teamhomestadium,concept:stadiumoreventvenue:anfield,1
218518,concept:athlete:bart_starr,concept:athleteledsportsteam,concept:sportsteam:packers,1
211931,concept:athlete:a_j__burnett,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216485,concept:athlete:juan_pie,concept:athleteplaysforteam,concept:sportsteam:marlins,1
212402,concept:sportsteam:charlotte_bobcats,concept:teamplaysinleague,concept:sportsleague:nba,1
209236,concept:athlete:jo_jo_reyes,concept:athleteplayssport,concept:sport:baseball,1
209393,concept:athlete:rondell_white,concept:athleteplayssport,concept:sport:baseball,1
211802,concept:athlete:brian_giles,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211637,concept:athlete:carlos_pena,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219328,concept:athlete:jose_calderon,concept:athleteledsportsteam,concept:sportsteam:raptors,0
221094,concept:sportsteam:detroit_tigers,concept:teamhomestadium,concept:stadiumoreventvenue:comerica,1
208553,concept:athlete:david_justice,concept:athleteplayssport,concept:sport:baseball,1
215592,concept:athlete:richard_hamilton,concept:athleteplaysforteam,concept:sportsteam:fort_wayne_pistons,0
215786,concept:athlete:miguel_tejada,concept:athleteplaysforteam,concept:sportsteam:houston_astros,0
218004,concept:athlete:jose_reyes,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,0
219365,concept:athlete:morris_peterson,concept:athleteledsportsteam,concept:sportsteam:raptors,1
216206,concept:personmexico:eric_dickerson,concept:athleteledsportsteam,concept:sportsteam:louis_cardinals,0
208722,concept:personmexico:brad_hawpe,concept:athleteplayssport,concept:sport:baseball,1
208190,concept:athlete:andruw_jones,concept:athleteplayssport,concept:sport:baseball,1
208828,concept:coach:randor_bierd,concept:athleteplayssport,concept:sport:baseball,1
217959,concept:athlete:favre,concept:athleteledsportsteam,concept:sportsteam:new_york_jets,1
218120,concept:personmexico:melky_cabrera,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,0
211789,concept:athlete:michael_cuddyer,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212422,concept:sportsteam:sacramento_kings,concept:teamplaysinleague,concept:sportsleague:nba,1
218037,concept:athlete:johan_santana,concept:athleteledsportsteam,concept:sportsteam:new_york_mets,1
219348,concept:athlete:bosh,concept:athleteledsportsteam,concept:sportsteam:raptors,1
211643,concept:athlete:matt_lawton,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209059,concept:athlete:sergio_mitre,concept:athleteplayssport,concept:sport:baseball,1
211587,concept:athlete:ryan_shealy,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208714,concept:athlete:jayson_werth,concept:athleteplayssport,concept:sport:baseball,1
211888,concept:personmexico:luke_scott,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211839,concept:athlete:brian_schneider,concept:athleteplaysinleague,concept:sportsleague:mlb,1
215656,concept:athlete:monta_ellis,concept:athleteledsportsteam,concept:sportsteam:golden_state_warriors,1
215127,concept:coach:tony_dungy,concept:coachesteam,concept:sportsteam:colts,1
215761,concept:athlete:miguel_tejada,concept:athleteledsportsteam,concept:sportsteam:houston_astros,0
211611,concept:athlete:doug_davis,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211852,concept:athlete:james_shields,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214405,concept:coach:j_j__hardy,concept:athleteplaysforteam,concept:sportsteam:brewers,0
221228,concept:sportsteam:red_wings,concept:teamhomestadium,concept:stadiumoreventvenue:joe_louis_arena,1
211961,concept:athlete:kerry_wood,concept:athleteplaysinleague,concept:sportsleague:mlb,1
220832,concept:athlete:andray_blatche,concept:athleteplaysforteam,concept:sportsteam:washington_wizards,0
208890,concept:athlete:hunter_pence,concept:athleteplayssport,concept:sport:baseball,1
212058,concept:personmexico:javier_lopez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211420,concept:athlete:dave_roberts,concept:athleteplaysinleague,concept:sportsleague:mlb,1
213622,concept:sportsteam:colts,concept:teamplaysinleague,concept:sportsleague:nfl,1
213931,concept:athlete:david_justice,concept:athleteledsportsteam,concept:sportsteam:atlanta_braves,1
208848,concept:personmexico:lastings_milledge,concept:athleteplayssport,concept:sport:baseball,1
208199,concept:athlete:dustin_ackley,concept:athleteplayssport,concept:sport:baseball,1
221294,concept:sportsteam:pittsburgh_penguins,concept:teamhomestadium,concept:stadiumoreventvenue:mellon_arena,1
211925,concept:coach:fausto_carmona,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221180,concept:sportsteam:reds,concept:teamhomestadium,concept:stadiumoreventvenue:great_american_ball_park,1
211487,concept:athlete:brad_eldred,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221547,concept:sportsteam:lsu,concept:teamhomestadium,concept:stadiumoreventvenue:tiger_stadium,1
208563,concept:athlete:freddy_garcia,concept:athleteplayssport,concept:sport:baseball,1
208944,concept:athlete:tim_wakefield,concept:athleteplayssport,concept:sport:baseball,1
212021,concept:sportsteam:tampa_bay_devil_rays,concept:teamplaysinleague,concept:sportsleague:mlb,1
220146,concept:athlete:chris_webber,concept:athleteplaysforteam,concept:sportsteam:sixers,0
220319,concept:athlete:ben_roethlisberger,concept:athleteledsportsteam,concept:sportsteam:steelers,1
212006,concept:personasia:brett_gardner,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209010,concept:athlete:jair_jurrjens,concept:athleteplayssport,concept:sport:baseball,1
211986,concept:personmexico:mickey_cochrane,concept:athleteplaysinleague,concept:sportsleague:mlb,1
213850,concept:personmexico:d_j__mbenga,concept:worksfor,concept:sportsteam:akron,0
221612,concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:yankee_stadium,1
221489,concept:sportsteam:michigan_state,concept:teamhomestadium,concept:stadiumoreventvenue:spartan_stadium,1
208770,concept:athlete:magglio_ordonez,concept:athleteplayssport,concept:sport:baseball,1
217946,concept:athlete:favre,concept:athleteplaysforteam,concept:sportsteam:new_york_jets,1
209315,concept:athlete:chris_resop,concept:athleteplayssport,concept:sport:baseball,1
218139,concept:athlete:damon,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,0
212415,concept:sportsteam:minnesota_timberwolves,concept:teamplaysinleague,concept:sportsleague:nba,1
212419,concept:sportsteam:portland_trail_blazers,concept:teamplaysinleague,concept:sportsleague:nba,1
208896,concept:personmexico:boof_bonser,concept:athleteplayssport,concept:sport:baseball,1
220056,concept:athlete:matt_hasselbeck,concept:athleteplaysforteam,concept:sportsteam:seahawks,1
212420,concept:sportsteam:raptors,concept:teamplaysinleague,concept:sportsleague:nba,1
208998,concept:athlete:anibal_sanchez,concept:athleteplayssport,concept:sport:baseball,1
208947,concept:athlete:tyler_clippard,concept:athleteplayssport,concept:sport:baseball,1
211910,concept:male:alex_rios,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208666,concept:athlete:sean_burnett,concept:athleteplayssport,concept:sport:baseball,1
213240,concept:sportsteam:penn_state_nittany_lions,concept:teamplaysinleague,concept:sportsleague:ncaa,1
211782,concept:personmexico:ivan_rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208872,concept:athlete:chris_smith,concept:athleteplayssport,concept:sport:baseball,1
208798,concept:athlete:ramon_hernandez,concept:athleteplayssport,concept:sport:baseball,1
218154,concept:personasia:juan_cruz,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,0
208882,concept:athlete:derek_lowe,concept:athleteplayssport,concept:sport:baseball,1
211853,concept:personmexico:carlos_beltran,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211415,concept:personaustralia:david_ross,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214981,concept:athlete:brady_quinn,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns,1
221148,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:fedex_field,1
211652,concept:athlete:josh_phelps,concept:athleteplaysinleague,concept:sportsleague:mlb,1
215744,concept:athlete:udonis_haslem,concept:athleteledsportsteam,concept:sportsteam:heat,1
217994,concept:athlete:pelfrey,concept:athleteledsportsteam,concept:sportsteam:new_york_mets,1
211800,concept:personmexico:jason_kubel,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212027,concept:personmexico:odalis_perez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
218175,concept:athlete:babe_ruth,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1
209043,concept:athlete:kevin_gregg,concept:athleteplayssport,concept:sport:baseball,1
220254,concept:coach:jim_harbaugh,concept:coachesteam,concept:sportsteam:stanford,0
221107,concept:sportsteam:dallas_cowboys,concept:teamhomestadium,concept:stadiumoreventvenue:cowboys_stadium,1
209027,concept:personmexico:joel_zumaya,concept:athleteplayssport,concept:sport:baseball,1
209641,concept:athlete:vicente_padilla,concept:athleteplayssport,concept:sport:baseball,1
208593,concept:athlete:joe_morgan,concept:athleteplayssport,concept:sport:baseball,1
220413,concept:athlete:amare_stoudemire,concept:athleteledsportsteam,concept:sportsteam:suns,1
218783,concept:personmexico:jason_bay,concept:athleteplaysforteam,concept:sportsteam:pirates,1
211769,concept:athlete:brett_myers,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211956,concept:athlete:george_sherrill,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208901,concept:personmexico:hong_chih_kuo,concept:athleteplayssport,concept:sport:baseball,1
216168,concept:personaustralia:derek_fisher,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1
208566,concept:athlete:harmon_killebrew,concept:athleteplayssport,concept:sport:baseball,1
211858,concept:personmexico:john_grabow,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208586,concept:personmexico:josh_willingham,concept:athleteplayssport,concept:sport:baseball,1
214851,concept:personmexico:alfonso_soriano,concept:coachesteam,concept:sportsteam:chicago_cubs,0
211878,concept:athlete:roy_halladay,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211727,concept:athlete:dmitri_young,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208827,concept:coach:mike_macdougal,concept:athleteplayssport,concept:sport:baseball,1
216144,concept:athlete:luke_walton,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers,1
218776,concept:personmexico:jason_bay,concept:athleteledsportsteam,concept:sportsteam:pirates,1
208682,concept:athlete:matt_treanor,concept:athleteplayssport,concept:sport:baseball,1
211489,concept:athlete:eddie_mathews,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219569,concept:athlete:coco_crisp,concept:athleteledsportsteam,concept:sportsteam:red_sox,1
215043,concept:personmexico:brad_hawpe,concept:athleteledsportsteam,concept:sportsteam:colorado_rockies,1
212410,concept:sportsteam:los_angeles_clippers,concept:teamplaysinleague,concept:sportsleague:nba,1
208217,concept:athlete:robin_ventura,concept:athleteplayssport,concept:sport:baseball,1
209019,concept:personmexico:carl_pavano,concept:athleteplayssport,concept:sport:baseball,1
219547,concept:athlete:coco_crisp_,concept:athleteledsportsteam,concept:sportsteam:red_sox,1
215336,concept:athlete:nomar_garciaparra,concept:athleteledsportsteam,concept:sportsteam:dodgers,1
218151,concept:athlete:nady,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,1
