ID,Subject,Predicate,Object,MturkTruth,Sub_par_Pred,Sub_Pred,Obj_par_Pred,Obj_Pred,Sub_Obj,Strength
211583,concept:athlete:kevin_cash,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211519,concept:athlete:harmon_killebrew,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212087,concept:sportsteam:new_york_mets,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208851,concept:athlete:mike_jacobs,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208568,concept:athlete:jacque_jones,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218001,concept:athlete:fernando_abad,concept:coachesteam,concept:sportsteam:new_york_mets,0,6,1,23,1,3,9.6666666667
216245,concept:personasia:rick_ankiel,concept:athleteledsportsteam,concept:sportsteam:louis_cardinals,0,4,1,229,6,3,459.3333333333
211731,concept:athlete:jair_jurrjens,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209039,concept:athlete:josh_johnson,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221086,concept:sportsteam:philadelphia_phillies,concept:teamhomestadium,concept:stadiumoreventvenue:citizen_bank_park,1,97,1,97,1,1,194
216133,concept:athlete:ronny_turiaf,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1,179,1,228,8,2,1001.5
211540,concept:athlete:bill_mazeroski,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208893,concept:athlete:jeff_karstens,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208618,concept:athlete:ugueth_urbina,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209390,concept:athlete:chris_britton,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208867,concept:athlete:carl_crawford,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221421,concept:sportsteam:bills,concept:teamhomestadium,concept:stadiumoreventvenue:ralph_wilson_stadium,1,97,1,97,1,1,194
215796,concept:athlete:ty_wigginton,concept:athleteplaysforteam,concept:sportsteam:houston_astros,0,179,1,228,4,2,545.5
208954,concept:coach:j_j__hardy,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
213631,concept:sportsteam:n1985_chicago_bears,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
211650,concept:athlete:ricky_nolasco,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221451,concept:sportsteam:portland_trail_blazers,concept:teamhomestadium,concept:stadiumoreventvenue:rose_garden_arena,1,97,1,97,2,1,291
208619,concept:athlete:willie_stargell,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209135,concept:personmexico:jose_contreras,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211881,concept:coach:j_j__hardy,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
212093,concept:sportsteam:reds,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
211849,concept:athlete:daisuke_matsuzaka,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208733,concept:personmexico:ian_snell,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
214770,concept:athlete:brad_butler,concept:athleteledsportsteam,concept:sportsteam:charlotte_bobcats,0,179,1,229,1,2,204
211732,concept:athlete:jason_vargas,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211887,concept:personmexico:jason_marquis,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208892,concept:athlete:jason_vargas,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208749,concept:athlete:joe_mauer,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209373,concept:personasia:brett_gardner,concept:athleteplayssport,concept:sport:baseball,1,1,1,509,509,1,259082
213963,concept:athlete:jeff_francoeur,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves,1,179,1,228,6,2,773.5
208807,concept:athlete:shawn_estes,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220049,concept:athlete:seneca_wallace,concept:athleteplaysforteam,concept:sportsteam:seahawks,1,179,1,228,2,2,317.5
211706,concept:athlete:damion_easley,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211894,concept:athlete:nate_mclouth,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219248,concept:athlete:trent_green,concept:athleteplaysforteam,concept:sportsteam:rams,1,179,1,228,2,2,317.5
209053,concept:athlete:randy_wolf,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
213765,concept:sportsteam:leafs,concept:teamplaysinleague,concept:sportsleague:nhl,1,88,1,88,3,1,352
211537,concept:athlete:ryan_freel,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211856,concept:personmexico:jason_frasor,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
220976,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:american_airlines_arena,1,83,23,83,1,1,1992
211919,concept:athlete:matt_treanor,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211592,concept:personmexico:jorge_sosa,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211832,concept:athlete:ramon_hernandez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211522,concept:sportsteam:diamondbacks,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
211914,concept:personmexico:brian_fuentes,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
219232,concept:athlete:marc_bulger,concept:athleteplaysforteam,concept:sportsteam:rams,1,179,1,228,2,2,317.5
212050,concept:athlete:albert_pujols,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211641,concept:athlete:bill_mueller,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214222,concept:male:alex_rios,concept:athleteplaysforteam,concept:sportsteam:blue_jays,1,2,1,228,2,2,229
208577,concept:personmexico:alfredo_amezaga,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208590,concept:personmexico:mark_loretta,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
209018,concept:personmexico:brian_fuentes,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208582,concept:personmexico:jason_kubel,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
218540,concept:athlete:brett_farve,concept:athleteledsportsteam,concept:sportsteam:packers,1,179,1,229,3,2,433
211542,concept:athlete:craig_biggio,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211797,concept:athlete:yuniesky_betancourt,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219410,concept:athlete:ryan_freel,concept:athleteledsportsteam,concept:sportsteam:reds,1,179,1,229,4,2,547.5
221494,concept:sportsteam:clippers,concept:teamhomestadium,concept:stadiumoreventvenue:staples_center,1,97,1,97,3,1,388
215082,concept:athlete:matt_holliday,concept:athleteplaysforteam,concept:sportsteam:colorado_rockies,1,179,1,228,4,3,363.6666666667
208781,concept:athlete:mike_cameron,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
214403,concept:athlete:mike_cameron,concept:athleteledsportsteam,concept:sportsteam:brewers,1,179,1,229,3,2,433
211496,concept:athlete:lenny_dykstra,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208931,concept:athlete:octavio_dotel,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208886,concept:athlete:george_sherrill,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
216190,concept:personus:kobe_bryant,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers,1,1,1,229,8,2,916.5
211951,concept:athlete:scott_linebrink,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208877,concept:athlete:clay_buchholz,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
212024,concept:athlete:casey_blake,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208783,concept:athlete:mike_lowell,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
216042,concept:athlete:wilson_chandler,concept:athleteplaysforteam,concept:sportsteam:knicks,1,179,1,228,4,2,545.5
211854,concept:personmexico:carl_pavano,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
215759,concept:personmexico:michael_bourn,concept:athleteledsportsteam,concept:sportsteam:houston_astros,0,30,1,229,4,2,473
208960,concept:coach:scott_schoeneweis,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
208543,concept:athlete:blake_dewitt,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221422,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:ralph_wilson_stadium,1,83,19,83,1,1,1660
221389,concept:sportsteam:atlanta_hawks,concept:teamhomestadium,concept:stadiumoreventvenue:philips_arena,1,97,1,97,2,1,291
219352,concept:athlete:andrea_bargnani,concept:athleteledsportsteam,concept:sportsteam:raptors,1,179,1,229,7,2,891
208884,concept:athlete:evan_longoria,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220262,concept:athlete:charlie_batch,concept:athleteledsportsteam,concept:sportsteam:steelers,1,179,1,229,2,2,318.5
211614,concept:athlete:jamie_moyer,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208957,concept:coach:paul_byrd,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
211877,concept:athlete:rafael_soriano,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211866,concept:athlete:jose_reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
220450,concept:athlete:akinori_iwamura,concept:athleteplaysforteam,concept:sportsteam:tampa_bay_devil_rays,1,179,1,228,3,2,431.5
218080,concept:athlete:bernie_williams,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1,179,1,229,14,2,1692.5
211566,concept:athlete:brian_moehler,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
220982,concept:sportsteam:mavericks,concept:teamhomestadium,concept:stadiumoreventvenue:american_airlines_center,1,97,1,97,1,1,194
209216,concept:athlete:shin_soo_choo,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
219622,concept:athlete:coco_crisp,concept:athleteplaysforteam,concept:sportsteam:red_sox,1,179,1,228,12,2,1457.5
211503,concept:athlete:jed_lowrie,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211627,concept:athlete:mark_reynolds,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209121,concept:athlete:shelley_duncan,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208746,concept:personmexico:michael_bourn,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208784,concept:athlete:mike_schmidt,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211688,concept:athlete:chuck_james,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212013,concept:personmexico:freddy_sanchez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211814,concept:coach:mark_kotsay,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
208803,concept:athlete:ryan_theriot,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
212008,concept:athlete:koyie_hill,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209239,concept:coach:seth_smith,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
211861,concept:personmexico:matt_diaz,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
221287,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:mcafee_coliseum,1,83,19,83,2,1,1743
219698,concept:male:dye,concept:athleteplaysforteam,concept:sportsteam:red_sox,0,2,1,228,12,2,1369
211595,concept:athlete:rick_vandenhurk,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221092,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:comerica,1,83,28,83,1,1,2407
211780,concept:personmexico:david_dejesus,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211747,concept:athlete:kip_wells,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211446,concept:athlete:josh_hamilton,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208626,concept:coach:mike_fontenot,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
211505,concept:athlete:jim_rice,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212417,concept:sportsteam:philadelphia_76ers,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
216158,concept:athlete:freddie_jones,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1,179,1,228,8,2,1001.5
215024,concept:athlete:eric_gordon,concept:athleteplaysforteam,concept:sportsteam:clippers,0,179,1,228,2,2,317.5
211773,concept:athlete:david_price,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
218178,concept:personmexico:alex_rodriguez,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,1,30,1,228,14,2,1611
209025,concept:personmexico:jason_marquis,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
212089,concept:sportsteam:oakland_athletics,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208821,concept:athlete:woody_williams,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211411,concept:athlete:mark_grace,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219895,concept:athlete:fabricio_oberto,concept:athleteplaysforteam,concept:sportsteam:san_antonio,1,179,1,228,1,2,203.5
209411,concept:personmexico:luke_hudson,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
221219,concept:sportsteam:iowa_state,concept:teamhomestadium,concept:stadiumoreventvenue:jack_trice_stadium,1,97,1,97,1,1,194
208707,concept:athlete:george_brett,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211953,concept:athlete:tim_hudson,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208721,concept:personmexico:alexi_casilla,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211741,concept:athlete:joba_chamberlain,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214421,concept:athlete:walter_payton,concept:athleteledsportsteam,concept:sportsteam:broncos,0,179,1,229,2,2,318.5
208216,concept:athlete:phil_nevin,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208570,concept:athlete:jason_kendall,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
214464,concept:athlete:jackie_robinson,concept:athleteplaysforteam,concept:sportsteam:brooklyn_dodgers,1,179,1,228,1,2,203.5
211790,concept:athlete:milton_bradley,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214876,concept:athlete:felix_pie,concept:athleteledsportsteam,concept:sportsteam:chicago_cubs,1,179,1,229,5,2,662
213979,concept:athlete:chipper_jones,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves,1,179,1,228,6,2,773.5
211875,concept:athlete:peter_moylan,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221172,concept:sportsteam:new_york_giants,concept:teamhomestadium,concept:stadiumoreventvenue:giants_stadium,1,97,1,97,2,1,291
218436,concept:personmexico:jay_gibbons,concept:athleteledsportsteam,concept:sportsteam:orioles,1,30,1,229,2,2,244
208936,concept:athlete:rickey_henderson,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218526,concept:athlete:bart_starr,concept:athleteplaysforteam,concept:sportsteam:packers,1,179,1,228,3,2,431.5
220672,concept:personmexico:nick_punto,concept:athleteplaysforteam,concept:sportsteam:twins,1,30,1,228,3,2,357
214130,concept:athlete:jim_kelly,concept:athleteplaysforteam,concept:sportsteam:bills,1,179,1,228,3,2,431.5
208716,concept:athlete:jeff_kent,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211737,concept:personmexico:brian_mccann,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208955,concept:coach:joe_borowski,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
211804,concept:athlete:jason_kendall,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211928,concept:athlete:takashi_saito,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
213959,concept:athlete:kelly_johnson,concept:athleteledsportsteam,concept:sportsteam:atlanta_braves,1,179,1,229,6,2,776.5
221498,concept:sportsteam:los_angeles_clippers,concept:teamhomestadium,concept:stadiumoreventvenue:staples_center,1,97,1,97,3,1,388
211831,concept:personmexico:mark_teahen,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
212414,concept:sportsteam:memphis_grizzlies,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
221232,concept:sportsteam:auburn_tigers,concept:teamhomestadium,concept:stadiumoreventvenue:jordan_hare_stadium,1,97,1,97,1,1,194
218185,concept:athlete:xavier_nady,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,0,179,1,228,14,2,1685.5
221525,concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:target_field,1,8,8,8,1,1,72
214328,concept:athlete:sam_cassell,concept:athleteplaysforteam,concept:sportsteam:boston_celtics,1,179,1,228,2,2,317.5
208700,concept:athlete:chad_bradford,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211590,concept:athlete:jacque_jones,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211581,concept:personmexico:joey_gathright,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211837,concept:athlete:alcides_escobar,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211615,concept:personmexico:adam_loewen,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208923,concept:athlete:matt_garza,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221373,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:paul_brown_stadium,1,83,19,83,1,1,1660
211572,concept:athlete:alexei_ramirez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211538,concept:athlete:a_j__pierzynski,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208569,concept:athlete:james_loney,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208871,concept:athlete:chris_lambert,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208539,concept:athlete:alexei_ramirez,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221413,concept:coach:jose_juan_barea,concept:athletehomestadium,concept:stadiumoreventvenue:quicken_loans_arena,1,1,1,11,1,1,12
217958,concept:athlete:chad_pennington,concept:athleteplaysforteam,concept:sportsteam:new_york_jets,0,179,1,228,4,2,545.5
216097,concept:athlete:robbie_fowler,concept:athleteplaysforteam,concept:sportsteam:liverpool,1,179,1,228,1,1,407
221513,concept:sportsteam:buccaneers,concept:teamhomestadium,concept:stadiumoreventvenue:st___pete_times_forum,1,97,1,97,1,1,194
211751,concept:athlete:neal_cotts,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208717,concept:athlete:jeremy_hermida,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221076,concept:sportsteam:arizona_diamondbacks,concept:teamhomestadium,concept:stadiumoreventvenue:chase_field,1,97,1,97,2,1,291
221238,concept:sportsteam:royals,concept:teamhomestadium,concept:stadiumoreventvenue:kauffman_stadium,1,97,1,97,1,1,194
215016,concept:athlete:shaun_livingston,concept:athleteplaysforteam,concept:sportsteam:clippers,1,179,1,228,2,2,317.5
214735,concept:coach:jose_juan_barea,concept:coachesteam,concept:sportsteam:cavaliers,1,13,1,23,1,3,12
215653,concept:athlete:kelenna_azubuike,concept:athleteledsportsteam,concept:sportsteam:golden_state_warriors,1,179,1,229,2,2,318.5
220463,concept:athlete:carl_crawford,concept:athleteledsportsteam,concept:sportsteam:tampa_bay_devil_rays,0,179,1,229,3,3,288.6666666667
221278,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:madison_square_garden,1,83,23,83,1,1,1992
211533,concept:athlete:homer_bailey,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208794,concept:athlete:phil_coke,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
217871,concept:athlete:eli_manning,concept:athleteledsportsteam,concept:sportsteam:new_york_giants,1,179,1,229,4,2,547.5
221605,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:wrigley_field,1,83,28,83,1,1,2407
216397,concept:athlete:chase_utley,concept:athleteledsportsteam,concept:sportsteam:magic,1,179,1,229,4,2,547.5
208616,concept:athlete:steve_garvey,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208709,concept:athlete:grady_sizemore,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209054,concept:athlete:ricky_nolasco,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209046,concept:athlete:mark_buehrle,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209392,concept:athlete:honus_wagner,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211682,concept:athlete:shin_soo_choo,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211942,concept:personmexico:melky_cabrera,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211485,concept:coach:jeff_samardzija,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
211728,concept:personaustralia:david_pauley,concept:athleteplaysinleague,concept:sportsleague:mlb,1,2,1,509,509,1,259083
211825,concept:athlete:jeff_nelson,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214395,concept:athlete:ryan_braun,concept:athleteledsportsteam,concept:sportsteam:brewers,1,179,1,229,3,2,433
216170,concept:athlete:jared_reiner,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1,179,1,228,8,2,1001.5
208625,concept:coach:mark_kotsay,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
213774,concept:sportsteam:pittsburgh_penguins,concept:teamplaysinleague,concept:sportsleague:nhl,1,88,1,88,3,1,352
208673,concept:athlete:brad_radke,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221147,concept:sportsteam:redskins,concept:teamhomestadium,concept:stadiumoreventvenue:fedex_field,1,97,1,97,1,1,194
221074,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:chase_field,1,83,28,83,1,1,2407
211947,concept:athlete:mike_gonzalez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214144,concept:athlete:j_p__arencibia,concept:athleteplaysforteam,concept:sportsteam:bills,1,179,1,228,3,2,431.5
215893,concept:athlete:mehmet_okur,concept:athleteledsportsteam,concept:sportsteam:jazz,1,179,1,229,2,2,318.5
221452,concept:sportsteam:portland_trailblazers,concept:teamhomestadium,concept:stadiumoreventvenue:rose_garden_arena,1,97,1,97,2,1,291
211671,concept:athlete:rafael_furcal,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221065,concept:sportsteam:san_francisco_49ers,concept:teamhomestadium,concept:stadiumoreventvenue:candlestick_park,0,97,1,97,2,1,291
208675,concept:athlete:hank_aaron,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208612,concept:athlete:russell_branyan,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211812,concept:athlete:darrell_rasner,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212031,concept:sportsteam:st_louis_cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208537,concept:athlete:akinori_iwamura,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208724,concept:personmexico:brian_mccann,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
221594,concept:sportsteam:philadelphia_76ers,concept:teamhomestadium,concept:stadiumoreventvenue:wachovia_center,1,97,1,97,1,1,194
208195,concept:athlete:chris_chambliss,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221461,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:safeco_field,1,83,28,83,1,1,2407
212403,concept:sportsteam:chicago_bulls,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
217956,concept:athlete:brett_favre,concept:athleteledsportsteam,concept:sportsteam:new_york_jets,0,179,1,229,4,2,547.5
217652,concept:athlete:andre_barrett,concept:athleteplaysforteam,concept:sportsteam:nets,1,179,1,228,1,2,203.5
208669,concept:coach:jeff_fulchino,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
212082,concept:sportsteam:houston_astros,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208742,concept:personmexico:luis_castillo,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
215658,concept:athlete:monta_ellis,concept:athleteplaysforteam,concept:sportsteam:golden_state_warriors,1,179,1,228,2,2,317.5
213379,concept:sportsteam:wisconsin_badgers,concept:teamplaysinleague,concept:sportsleague:ncaa,1,88,1,88,11,1,1056
211421,concept:athlete:russell_martin,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211771,concept:athlete:conor_jackson,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214512,concept:athlete:andrew_miller,concept:athleteplaysforteam,concept:sportsteam:bucks,0,179,1,228,3,2,431.5
218468,concept:athlete:brian_roberts,concept:athleteledsportsteam,concept:sportsteam:orioles,1,179,1,229,2,2,318.5
208925,concept:athlete:matt_williams,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208790,concept:athlete:orlando_hern_ndez,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208814,concept:athlete:tim_redding,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211530,concept:athlete:troy_tulowitzki,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209058,concept:athlete:scott_linebrink,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
