Subject,Predicate,Object,stv,Strength,overall,MturkTruth
concept:athlete:ugueth+AF8-urbina,concept:athleteplayssport,concept:sport:baseball,0.4246463776,259455,110176.625900208,1
concept:athlete:chris+AF8-britton,concept:athleteplayssport,concept:sport:baseball,0.4276424646,259455,110953.975652793,1
concept:athlete:carl+AF8-crawford,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsteam:bills,concept:teamhomestadium,concept:stadiumoreventvenue:ralph+AF8-wilson+AF8-stadium,0.489992559,194,95.058556446,1
concept:athlete:ty+AF8-wigginton,concept:athleteplaysforteam,concept:sportsteam:houston+AF8-astros,0.4259421229,545.5,232.351428042,0
concept:coach:j+AF8-j+AF8AXw-hardy,concept:athleteplayssport,concept:sport:baseball,0.4643097818,259116,120310.093420889,1
concept:sportsteam:n1985+AF8-chicago+AF8-bears,concept:teamplaysinleague,concept:sportsleague:nfl,0.4276425838,1848,790.2834948624,1
concept:athlete:ricky+AF8-nolasco,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:portland+AF8-trail+AF8-blazers,concept:teamhomestadium,concept:stadiumoreventvenue:rose+AF8-garden+AF8-arena,0.6498667002,291,189.1112097582,1
concept:athlete:willie+AF8-stargell,concept:athleteplayssport,concept:sport:baseball,0.7095966935,259455,184108.410112043,1
concept:personmexico:jose+AF8-contreras,concept:athleteplayssport,concept:sport:baseball,0.4628247619,259173,119951.682015909,1
concept:coach:j+AF8-j+AF8AXw-hardy,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4218543768,259116,109309.218698909,1
concept:sportsteam:reds,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276425838,2464,1053.7113264832,1
concept:athlete:daisuke+AF8-matsuzaka,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4180829227,259455,108473.704709129,1
concept:personmexico:ian+AF8-snell,concept:athleteplayssport,concept:sport:baseball,0.4820273817,259173,124928.482597334,1
concept:athlete:brad+AF8-butler,concept:athleteledsportsteam,concept:sportsteam:charlotte+AF8-bobcats,0.3956604898,204,80.7147399192,0
concept:athlete:jason+AF8-vargas,concept:athleteplaysinleague,concept:sportsleague:mlb,0.467564255,259455,121311.883781025,1
concept:personmexico:jason+AF8-marquis,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:athlete:jason+AF8-vargas,concept:athleteplayssport,concept:sport:baseball,0.3988951445,259455,103495.339716248,1
concept:athlete:joe+AF8-mauer,concept:athleteplayssport,concept:sport:baseball,0.4475468695,259455,116118.273026123,1
concept:personasia:brett+AF8-gardner,concept:athleteplayssport,concept:sport:baseball,0.4300121665,259082,111408.412121153,1
concept:athlete:jeff+AF8-francoeur,concept:athleteplaysforteam,concept:sportsteam:atlanta+AF8-braves,0.4153022468,773.5,321.2362878998,1
concept:athlete:shawn+AF8-estes,concept:athleteplayssport,concept:sport:baseball,0.4180829227,259455,108473.704709129,1
concept:athlete:seneca+AF8-wallace,concept:athleteplaysforteam,concept:sportsteam:seahawks,0.4195937812,317.5,133.221025531,1
concept:athlete:damion+AF8-easley,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:nate+AF8-mclouth,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:trent+AF8-green,concept:athleteplaysforteam,concept:sportsteam:rams,0.4153022468,317.5,131.858463359,1
concept:athlete:randy+AF8-wolf,concept:athleteplayssport,concept:sport:baseball,0.3854900301,259455,100017.315759596,1
concept:sportsteam:leafs,concept:teamplaysinleague,concept:sportsleague:nhl,0.4229934812,352,148.8937053824,1
concept:athlete:ryan+AF8-freel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276423454,259455,110953.944725757,1
concept:personmexico:jason+AF8-frasor,concept:athleteplaysinleague,concept:sportsleague:mlb,0.422993511,259173,109628.497226403,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:american+AF8-airlines+AF8-arena,0.446823746,1992,890.072902032,1
concept:athlete:matt+AF8-treanor,concept:athleteplaysinleague,concept:sportsleague:mlb,0.50589782,259455,131257.7188881,1
concept:personmexico:jorge+AF8-sosa,concept:athleteplaysinleague,concept:sportsleague:mlb,0.499307543,259173,129407.033841939,1
concept:athlete:ramon+AF8-hernandez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4259463549,259455,110513.91151058,1
concept:sportsteam:diamondbacks,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276425838,2464,1053.7113264832,1
concept:personmexico:brian+AF8-fuentes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4106098115,259173,106418.97667589,1
concept:athlete:marc+AF8-bulger,concept:athleteplaysforteam,concept:sportsteam:rams,0.4276426733,317.5,135.7765487728,1
concept:athlete:albert+AF8-pujols,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:bill+AF8-mueller,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:male:alex+AF8-rios,concept:athleteplaysforteam,concept:sportsteam:blue+AF8-jays,0.4276425838,229,97.9301516902,1
concept:personmexico:alfredo+AF8-amezaga,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:personmexico:mark+AF8-loretta,concept:athleteplayssport,concept:sport:baseball,0.4998838305,259173,129556.392002177,1
concept:personmexico:brian+AF8-fuentes,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:personmexico:jason+AF8-kubel,concept:athleteplayssport,concept:sport:baseball,0.4177514017,259173,108269.884032794,1
concept:athlete:brett+AF8-farve,concept:athleteledsportsteam,concept:sportsteam:packers,0.4276425838,433,185.1692387854,1
concept:athlete:craig+AF8-biggio,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:yuniesky+AF8-betancourt,concept:athleteplaysinleague,concept:sportsleague:mlb,0.446823746,259455,115930.65501843,1
concept:athlete:ryan+AF8-freel,concept:athleteledsportsteam,concept:sportsteam:reds,0.4325021505,547.5,236.7949273988,1
concept:sportsteam:clippers,concept:teamhomestadium,concept:stadiumoreventvenue:staples+AF8-center,0.4276425838,388,165.9253225144,1
concept:athlete:matt+AF8-holliday,concept:athleteplaysforteam,concept:sportsteam:colorado+AF8-rockies,0.4276425838,363.6666666667,155.5193529753,1
concept:athlete:mike+AF8-cameron,concept:athleteplayssport,concept:sport:baseball,0.965231508,259455,250434.14090814,1
concept:athlete:mike+AF8-cameron,concept:athleteledsportsteam,concept:sportsteam:brewers,0.4318557382,433,186.9935346406,1
concept:athlete:lenny+AF8-dykstra,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4762189686,259455,123557.392498113,1
concept:athlete:octavio+AF8-dotel,concept:athleteplayssport,concept:sport:baseball,0.4373797476,259455,113480.362413558,1
concept:athlete:george+AF8-sherrill,concept:athleteplayssport,concept:sport:baseball,0.4574847221,259455,118696.698572456,1
concept:personus:kobe+AF8-bryant,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.7264121056,916.5,665.7566947824,1
concept:athlete:scott+AF8-linebrink,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4786732495,259455,124194.167949023,1
concept:athlete:clay+AF8-buchholz,concept:athleteplayssport,concept:sport:baseball,0.4177514613,259455,108387.705391592,1
concept:athlete:casey+AF8-blake,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4196336567,259455,108876.050399099,1
concept:athlete:mike+AF8-lowell,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:wilson+AF8-chandler,concept:athleteplaysforteam,concept:sportsteam:knicks,0.4504233599,545.5,245.7059428255,1
concept:personmexico:carl+AF8-pavano,concept:athleteplaysinleague,concept:sportsleague:mlb,1,259173,259173,1
concept:personmexico:michael+AF8-bourn,concept:athleteledsportsteam,concept:sportsteam:houston+AF8-astros,0.4259463847,473,201.4726399631,0
concept:coach:scott+AF8-schoeneweis,concept:athleteplayssport,concept:sport:baseball,0.3993825614,259116,103486.411779722,1
concept:athlete:blake+AF8-dewitt,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:ralph+AF8-wilson+AF8-stadium,0.4261480272,1660,707.405725152,1
concept:sportsteam:atlanta+AF8-hawks,concept:teamhomestadium,concept:stadiumoreventvenue:philips+AF8-arena,0.501691103,291,145.992110973,1
concept:athlete:andrea+AF8-bargnani,concept:athleteledsportsteam,concept:sportsteam:raptors,0.497374922,891,443.161055502,1
concept:athlete:evan+AF8-longoria,concept:athleteplayssport,concept:sport:baseball,0.4365056455,259455,113253.572253203,1
concept:athlete:charlie+AF8-batch,concept:athleteledsportsteam,concept:sportsteam:steelers,0.4338943958,318.5,138.1953650623,1
concept:athlete:jamie+AF8-moyer,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5829318166,259455,151244.574475953,1
concept:coach:paul+AF8-byrd,concept:athleteplayssport,concept:sport:baseball,0.4762240052,259116,123397.259331403,1
concept:athlete:rafael+AF8-soriano,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:jose+AF8-reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:akinori+AF8-iwamura,concept:athleteplaysforteam,concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,0.4276425838,431.5,184.5277749097,1
concept:athlete:bernie+AF8-williams,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1692.5,723.7850730815,1
concept:athlete:brian+AF8-moehler,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:mavericks,concept:teamhomestadium,concept:stadiumoreventvenue:american+AF8-airlines+AF8-center,0.0159104131,194,3.0866201414,1
concept:athlete:shin+AF8-soo+AF8-choo,concept:athleteplayssport,concept:sport:baseball,0.4143873751,259455,107514.876406571,1
concept:athlete:coco+AF8-crisp,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.3992563188,1457.5,581.916084651,1
concept:athlete:jed+AF8-lowrie,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4476759434,259455,116151.761894847,1
concept:athlete:mark+AF8-reynolds,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4782646596,259455,124088.157256518,1
concept:athlete:shelley+AF8-duncan,concept:athleteplayssport,concept:sport:baseball,0.395940274,259455,102728.68379067,1
concept:personmexico:michael+AF8-bourn,concept:athleteplayssport,concept:sport:baseball,0.4166200161,259173,107976.659432685,1
concept:athlete:mike+AF8-schmidt,concept:athleteplayssport,concept:sport:baseball,0.4956986308,259455,128611.488254214,1
concept:athlete:chuck+AF8-james,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4631760418,259455,120173.339925219,1
concept:personmexico:freddy+AF8-sanchez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4476759434,259173,116025.517278808,1
concept:coach:mark+AF8-kotsay,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4335804582,259116,112347.634006951,1
concept:athlete:ryan+AF8-theriot,concept:athleteplayssport,concept:sport:baseball,0.5158090591,259455,133829.23942879,1
concept:athlete:koyie+AF8-hill,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5640068054,259455,146334.385695057,1
concept:coach:seth+AF8-smith,concept:athleteplayssport,concept:sport:baseball,0.4154525697,259116,107650.408050385,1
concept:personmexico:matt+AF8-diaz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.9362545609,259173,242651.903312136,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:mcafee+AF8-coliseum,0.4276426435,1743,745.3811276205,1
concept:male:dye,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.1722479284,1369,235.8074139796,0
concept:athlete:rick+AF8-vandenhurk,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4113820791,259455,106735.137332891,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:comerica,0.4254616201,2407,1024.0861195807,1
concept:personmexico:david+AF8-dejesus,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4475468695,259173,115992.064808924,1
concept:athlete:kip+AF8-wells,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:josh+AF8-hamilton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4318322241,259455,112041.029703866,1
concept:coach:mike+AF8-fontenot,concept:athleteplayssport,concept:sport:baseball,0.4107668698,259116,106436.268235097,1
concept:athlete:jim+AF8-rice,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:philadelphia+AF8-76ers,concept:teamplaysinleague,concept:sportsleague:nba,0.5158090591,2464,1270.9535216224,1
concept:athlete:freddie+AF8-jones,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4749694765,1001.5,475.6819307148,1
concept:athlete:eric+AF8-gordon,concept:athleteplaysforteam,concept:sportsteam:clippers,0.4276425838,317.5,135.7765203565,0
concept:athlete:david+AF8-price,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4906888008,259455,127311.662811564,1
concept:personmexico:alex+AF8-rodriguez,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.446823746,1611,719.833054806,1
concept:personmexico:jason+AF8-marquis,concept:athleteplayssport,concept:sport:baseball,0.5020970702,259173,130130.003974945,1
concept:sportsteam:oakland+AF8-athletics,concept:teamplaysinleague,concept:sportsleague:mlb,0.4181512892,2464,1030.3247765888,1
concept:athlete:woody+AF8-williams,concept:athleteplayssport,concept:sport:baseball,0.420143038,259455,109008.21192429,1
concept:athlete:mark+AF8-grace,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4547978938,259455,117999.587535879,1
concept:athlete:fabricio+AF8-oberto,concept:athleteplaysforteam,concept:sportsteam:san+AF8-antonio,0.408213675,203.5,83.0714828625,1
concept:personmexico:luke+AF8-hudson,concept:athleteplayssport,concept:sport:baseball,0.4115637541,259173,106666.212841359,1
concept:sportsteam:iowa+AF8-state,concept:teamhomestadium,concept:stadiumoreventvenue:jack+AF8-trice+AF8-stadium,0.5664188266,194,109.8852523604,1
concept:athlete:george+AF8-brett,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:tim+AF8-hudson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3989317715,259455,103504.842774533,1
concept:personmexico:alexi+AF8-casilla,concept:athleteplayssport,concept:sport:baseball,0.4318557382,259173,111925.347236509,1
concept:athlete:joba+AF8-chamberlain,concept:athleteplaysinleague,concept:sportsleague:mlb,0.6202318072,259455,160922.243537076,1
concept:athlete:walter+AF8-payton,concept:athleteledsportsteam,concept:sportsteam:broncos,0.2629473686,318.5,83.7487368991,0
concept:athlete:phil+AF8-nevin,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:jason+AF8-kendall,concept:athleteplayssport,concept:sport:baseball,0.4372947514,259455,113458.309724487,1
concept:athlete:jackie+AF8-robinson,concept:athleteplaysforteam,concept:sportsteam:brooklyn+AF8-dodgers,0.4466849864,203.5,90.9003947324,1
concept:athlete:milton+AF8-bradley,concept:athleteplaysinleague,concept:sportsleague:mlb,0.6821832657,259455,176995.859202194,1
concept:athlete:felix+AF8-pie,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-cubs,0.7276426435,662,481.699429997,1
concept:athlete:chipper+AF8-jones,concept:athleteplaysforteam,concept:sportsteam:atlanta+AF8-braves,0.4276425838,773.5,330.7815385693,1
concept:athlete:peter+AF8-moylan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4474327564,259455,116088.665811762,1
concept:sportsteam:new+AF8-york+AF8-giants,concept:teamhomestadium,concept:stadiumoreventvenue:giants+AF8-stadium,0.4176021516,291,121.5222261156,1
concept:personmexico:jay+AF8-gibbons,concept:athleteledsportsteam,concept:sportsteam:orioles,0.5916664004,244,144.3666016976,1
concept:athlete:rickey+AF8-henderson,concept:athleteplayssport,concept:sport:baseball,0.4152041972,259455,107726.804984526,1
concept:athlete:bart+AF8-starr,concept:athleteplaysforteam,concept:sportsteam:packers,0.4919268191,431.5,212.2664224417,1
concept:personmexico:nick+AF8-punto,concept:athleteplaysforteam,concept:sportsteam:twins,0.4276425838,357,152.6684024166,1
concept:athlete:jim+AF8-kelly,concept:athleteplaysforteam,concept:sportsteam:bills,0.7456231117,431.5,321.7363726986,1
concept:athlete:jeff+AF8-kent,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:brian+AF8-mccann,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4241876602,259173,109937.988457015,1
concept:coach:joe+AF8-borowski,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259116,110809.035743921,1
concept:athlete:jason+AF8-kendall,concept:athleteplaysinleague,concept:sportsleague:mlb,0.6256498814,259455,162327.989978637,1
concept:athlete:takashi+AF8-saito,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5276425838,259455,136899.506579829,1
concept:athlete:kelly+AF8-johnson,concept:athleteledsportsteam,concept:sportsteam:atlanta+AF8-braves,0.4276425838,776.5,332.0644663207,1
concept:sportsteam:los+AF8-angeles+AF8-clippers,concept:teamhomestadium,concept:stadiumoreventvenue:staples+AF8-center,0.8276425838,388,321.1253225144,1
concept:personmexico:mark+AF8-teahen,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:sportsteam:memphis+AF8-grizzlies,concept:teamplaysinleague,concept:sportsleague:nba,0.4276425838,2464,1053.7113264832,1
concept:sportsteam:auburn+AF8-tigers,concept:teamhomestadium,concept:stadiumoreventvenue:jordan+AF8-hare+AF8-stadium,0.4276425838,194,82.9626612572,1
concept:athlete:xavier+AF8-nady,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4059870839,1685.5,684.2912299135,0
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:target+AF8-field,0.4113820195,72,29.619505404,1
concept:athlete:sam+AF8-cassell,concept:athleteplaysforteam,concept:sportsteam:boston+AF8-celtics,0.0820804238,317.5,26.0605345565,1
concept:athlete:chad+AF8-bradford,concept:athleteplayssport,concept:sport:baseball,0.7305878401,259455,189554.668053146,1
concept:athlete:jacque+AF8-jones,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7305878401,259455,189554.668053146,1
concept:personmexico:joey+AF8-gathright,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:athlete:alcides+AF8-escobar,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4148673117,259455,107639.398357124,1
concept:personmexico:adam+AF8-loewen,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:athlete:matt+AF8-garza,concept:athleteplayssport,concept:sport:baseball,0.4793458283,259455,124368.671881577,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:paul+AF8-brown+AF8-stadium,0.4276425838,1660,709.886689108,1
concept:athlete:alexei+AF8-ramirez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4065216482,259455,105474.074233731,1
concept:athlete:a+AF8-j+AF8AXw-pierzynski,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:james+AF8-loney,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:chris+AF8-lambert,concept:athleteplayssport,concept:sport:baseball,0.9446027875,259455,245081.916230813,1
concept:athlete:alexei+AF8-ramirez,concept:athleteplayssport,concept:sport:baseball,0.4424107373,259455,114785.677846172,1
concept:coach:jose+AF8-juan+AF8-barea,concept:athletehomestadium,concept:stadiumoreventvenue:quicken+AF8-loans+AF8-arena,0.4258196056,12,5.1098352672,1
concept:athlete:chad+AF8-pennington,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-jets,0.2173130393,545.5,118.5442629382,0
concept:athlete:robbie+AF8-fowler,concept:athleteplaysforteam,concept:sportsteam:liverpool,0.3957529068,407,161.0714330676,1
concept:sportsteam:buccaneers,concept:teamhomestadium,concept:stadiumoreventvenue:st+AF8AXwBf-pete+AF8-times+AF8-forum,0.5791468024,194,112.3544796656,1
concept:athlete:neal+AF8-cotts,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3949653506,259455,102475.735039923,1
concept:athlete:jeremy+AF8-hermida,concept:athleteplayssport,concept:sport:baseball,0.4213554561,259455,109322.779862426,1
concept:sportsteam:arizona+AF8-diamondbacks,concept:teamhomestadium,concept:stadiumoreventvenue:chase+AF8-field,0.4276425838,291,124.4439918858,1
concept:sportsteam:royals,concept:teamhomestadium,concept:stadiumoreventvenue:kauffman+AF8-stadium,0.3854900301,194,74.7850658394,1
concept:athlete:shaun+AF8-livingston,concept:athleteplaysforteam,concept:sportsteam:clippers,0.4193560183,317.5,133.1455358103,1
concept:coach:jose+AF8-juan+AF8-barea,concept:coachesteam,concept:sportsteam:cavaliers,0.4474327564,12,5.3691930768,1
concept:athlete:kelenna+AF8-azubuike,concept:athleteledsportsteam,concept:sportsteam:golden+AF8-state+AF8-warriors,0.4276425838,318.5,136.2041629403,1
concept:athlete:carl+AF8-crawford,concept:athleteledsportsteam,concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,0.2143872857,288.6666666667,61.8864631387,0
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:madison+AF8-square+AF8-garden,0.4956397116,1992,987.3143055072,1
concept:athlete:homer+AF8-bailey,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4153022468,259455,107752.244443494,1
concept:athlete:phil+AF8-coke,concept:athleteplayssport,concept:sport:baseball,0.4154197276,259455,107782.725424458,1
concept:athlete:eli+AF8-manning,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-giants,0.4154525697,547.5,227.4602819108,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:wrigley+AF8-field,0.4280184209,2407,1030.2403391063,1
concept:athlete:chase+AF8-utley,concept:athleteledsportsteam,concept:sportsteam:magic,0.4998057485,547.5,273.6436473038,1
concept:athlete:steve+AF8-garvey,concept:athleteplayssport,concept:sport:baseball,0.4321557581,259455,112124.972217836,1
concept:athlete:grady+AF8-sizemore,concept:athleteplayssport,concept:sport:baseball,0.4070726633,259455,105617.037856502,1
concept:athlete:ricky+AF8-nolasco,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:mark+AF8-buehrle,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:honus+AF8-wagner,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:shin+AF8-soo+AF8-choo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4037350118,259455,104751.067486569,1
concept:personmexico:melky+AF8-cabrera,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:coach:jeff+AF8-samardzija,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4813362658,259116,124721.927849033,1
concept:personaustralia:david+AF8-pauley,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4828420579,259083,125096.168886906,1
concept:athlete:jeff+AF8-nelson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259455,110954.022069293,1
concept:athlete:ryan+AF8-braun,concept:athleteledsportsteam,concept:sportsteam:brewers,0.4480448067,433,194.0034013011,1
concept:athlete:jared+AF8-reiner,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4276425838,1001.5,428.2840476757,1
concept:coach:mark+AF8-kotsay,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259116,110809.035743921,1
concept:sportsteam:pittsburgh+AF8-penguins,concept:teamplaysinleague,concept:sportsleague:nhl,0.4264363348,352,150.1055898496,1
concept:athlete:brad+AF8-radke,concept:athleteplayssport,concept:sport:baseball,0.4148387313,259455,107631.983029442,1
concept:sportsteam:redskins,concept:teamhomestadium,concept:stadiumoreventvenue:fedex+AF8-field,0.4276425838,194,82.9626612572,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:chase+AF8-field,0.4276425838,2407,1029.3356992066,1
concept:athlete:mike+AF8-gonzalez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:j+AF8-p+AF8AXw-arencibia,concept:athleteplaysforteam,concept:sportsteam:bills,0.4634473324,431.5,199.9775239306,1
concept:athlete:mehmet+AF8-okur,concept:athleteledsportsteam,concept:sportsteam:jazz,0.4276425838,318.5,136.2041629403,1
concept:sportsteam:portland+AF8-trailblazers,concept:teamhomestadium,concept:stadiumoreventvenue:rose+AF8-garden+AF8-arena,0.672144711,291,195.594110901,1
concept:athlete:rafael+AF8-furcal,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4436353147,259455,115103.400575489,1
concept:sportsteam:san+AF8-francisco+AF8-49ers,concept:teamhomestadium,concept:stadiumoreventvenue:candlestick+AF8-park,0.4276426435,291,124.4440092585,0
concept:athlete:hank+AF8-aaron,concept:athleteplayssport,concept:sport:baseball,0.438273102,259455,113712.14767941,1
concept:athlete:russell+AF8-branyan,concept:athleteplayssport,concept:sport:baseball,0.4344629347,259455,112723.580722589,1
concept:athlete:darrell+AF8-rasner,concept:athleteplaysinleague,concept:sportsleague:mlb,0.415430069,259455,107785.408552395,1
concept:sportsteam:st+AF8-louis+AF8-cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,0.43302387,2464,1066.97081568,1
concept:athlete:akinori+AF8-iwamura,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:brian+AF8-mccann,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:sportsteam:philadelphia+AF8-76ers,concept:teamhomestadium,concept:stadiumoreventvenue:wachovia+AF8-center,0.4044555724,194,78.4643810456,1
concept:athlete:chris+AF8-chambliss,concept:athleteplayssport,concept:sport:baseball,0.7181856036,259455,186336.845782038,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:safeco+AF8-field,0.4267269373,2407,1027.1317380811,1
concept:sportsteam:chicago+AF8-bulls,concept:teamplaysinleague,concept:sportsleague:nba,0.033894366,2464,83.515717824,1
concept:athlete:brett+AF8-favre,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-jets,0.446046412,547.5,244.21041057,0
concept:athlete:andre+AF8-barrett,concept:athleteplaysforteam,concept:sportsteam:nets,0.9443958402,203.5,192.1845534807,1
concept:coach:jeff+AF8-fulchino,concept:athleteplayssport,concept:sport:baseball,0.5185357928,259116,134360.920487165,1
concept:sportsteam:houston+AF8-astros,concept:teamplaysinleague,concept:sportsleague:mlb,0.4549107552,2464,1120.9001008128,1
concept:personmexico:luis+AF8-castillo,concept:athleteplayssport,concept:sport:baseball,0.4549107552,259173,117900.58515745,1
concept:athlete:monta+AF8-ellis,concept:athleteplaysforteam,concept:sportsteam:golden+AF8-state+AF8-warriors,0.4617270231,317.5,146.5983298343,1
concept:sportsteam:wisconsin+AF8-badgers,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4276425838,1056,451.5905684928,1
